company_number,funding_activity_score,cap_table_score,team_score,debt_score,activity_score,investment_relevance_score,stage_estimate,stage_confidence,why_selected,risk_flags,enriched_at,alignment_score
14236384,0,13,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:15.684565,32
16102087,0,10,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:14.49662,35
14399692,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:11.840312,23
15280735,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.305063,18
15106587,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:14.181054,23
15555278,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:14.313646,23
16735912,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:10.418999,0
16224762,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:14.556784,13
15080328,0,4,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:10.994553,33
16784226,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.931372,0
16977749,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.45184,18
16677457,0,13,14,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:09.919494,42
SC863300,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:12.544461,0
14342459,0,4,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:10.259,33
14895679,0,4,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.335356,29
15882356,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:14.421919,18
16138170,0,4,4,0,15,0,seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.749627,23
16351416,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:15.507434,13
16363792,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:11.153014,20
13943024,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.487036,29
16391593,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:09.352421,0
16672984,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:11.211578,0
15140792,0,10,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:09.36073,30
16757662,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:10.806736,0
15509241,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.633523,23
16819696,0,10,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.040474,35
15523040,0,10,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.135613,35
14823156,0,10,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:15.734803,30
13967770,0,13,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:15.660541,32
16694052,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.530309,0
16452089,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:14.672549,20
15271019,0,13,14,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:11.447486,42
16830793,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:11.680706,0
16897338,0,4,10,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:10.442498,29
16790143,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:09.92783,20
15721038,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:12.780066,18
16777077,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:11.231022,20
16398860,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.642365,0
16584816,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.905068,0
16804529,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:12.927332,0
16206738,0,13,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.372113,32
16530678,0,10,10,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:16.183033,35
13810522,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:15.647578,23
14899803,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:11.34664,18
14918029,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.283291,29
16592253,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:10.603989,0
15112377,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:09.594402,18
16156825,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:14.520375,13
15830724,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:11.065866,13
16605260,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:09.506761,0
15672862,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:14.350383,18
14795534,0,10,4,0,15,0,post-seed,medium,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:12.099588,29
14825384,0,10,4,0,15,0,post-seed,medium,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:12.101093,29
13884355,0,13,4,0,15,0,post-seed,medium,"[""at least one director"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:12.075634,32
14955799,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:12.696783,29
14087239,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.487358,23
16474905,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:14.683758,29
16584625,0,4,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:14.747637,33
15602531,0,10,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:12.768054,30
16905320,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:11.612221,0
16932030,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.949955,0
16522091,0,4,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:14.706746,33
16107971,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:14.4985,13
16906773,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:09.326871,0
14281805,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.93673,23
16928457,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:13.380855,0
15986068,0,10,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:15.842275,30
SC766056,0,10,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:11.624873,35
17025087,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.556761,0
16785059,0,4,4,0,10,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:12.502222,18
15837181,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:13.2034,23
14776666,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:13.107546,23
15121939,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:14.183863,18
16795701,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:10.814082,0
16144454,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.89227,23
13482554,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:13.613415,23
14185134,0,10,14,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.275038,39
13934449,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.913319,23
16130786,0,10,14,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:11.104663,39
15777708,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.732216,18
16656328,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:09.448809,0
16993044,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:12.04846,0
SC876460,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.045367,0
16079700,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:12.823492,13
16929884,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.955585,0
14862391,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:15.156459,18
15236017,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:12.35514,29
14003168,0,10,4,0,15,0,seed,medium,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.966044,29
15523303,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:15.598004,18
14498365,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.808387,29
16907156,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:11.253394,0
16374055,0,4,4,0,10,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:13.277529,18
15464778,0,13,14,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:10.534998,42
SC826304,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:15.99868,23
15816330,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:11.064078,29
16012650,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:11.087185,13
16536568,0,13,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:09.581233,33
16862101,0,10,10,0,10,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:10.824825,30
15324624,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.84482,23
14409383,0,4,4,0,15,0,post-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.805288,23
15403018,0,4,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:13.15979,24
16565548,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:11.776949,0
14274316,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:11.518129,18
16204400,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:13.50883,0
13783153,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:13.706992,23
15243937,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.004931,18
16819200,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.889648,0
15754581,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:12.395543,29
15701353,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.031216,18
16274741,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:15.217085,13
16569380,0,13,14,0,10,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:10.400574,37
16979345,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:10.179933,20
15527657,0,13,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (4)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:12.377367,32
16872649,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:12.510471,20
16664396,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.80639,0
16122931,0,10,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:11.101863,30
16834104,0,13,14,0,0,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure""]","[""only incorporation filing""]",2026-04-01 12:50:11.23923,27
16236507,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:11.126355,18
16317773,0,10,10,0,5,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation""]",[],2026-04-01 12:50:11.769098,25
17032286,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:12.955603,20
16497857,0,10,14,0,0,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:11.171696,24
15204622,0,10,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.117794,35
16569632,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.739103,0
16599107,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:12.894228,0
15640060,0,0,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""no PSC data""]",2026-04-01 12:50:10.027506,29
16514661,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:14.704681,18
15108707,0,10,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:10.998444,39
16271812,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.216188,0
16637712,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:11.396101,29
13392103,0,13,10,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:13.59389,38
